fsw,cap,ind,pl_i_cu
57894.73684210526,0.0005115789473684211,0.001,5.36759
57894.73684210526,0.0005473157894736842,0.0001,1.41071
57894.73684210526,0.0005473157894736842,0.00014736842105263158,2.04961
57894.73684210526,0.0005473157894736842,0.00019473684210526317,2.35473
57894.73684210526,0.0005473157894736842,0.00024210526315789473,2.62485
57894.73684210526,0.0005473157894736842,0.00028947368421052634,2.8697
57894.73684210526,0.0005473157894736842,0.0003368421052631579,3.09534
57894.73684210526,0.0005473157894736842,0.00038421052631578946,3.30558
57894.73684210526,0.0005473157894736842,0.0004315789473684211,3.50334
57894.73684210526,0.0005473157894736842,0.00047894736842105264,3.69045
57894.73684210526,0.0005473157894736842,0.0005263157894736842,3.89437
57894.73684210526,0.0005473157894736842,0.0005736842105263159,4.06576
57894.73684210526,0.0005473157894736842,0.0006210526315789474,4.23021
57894.73684210526,0.0005473157894736842,0.000668421052631579,4.38855
57894.73684210526,0.0005473157894736842,0.0007157894736842105,4.54134
57894.73684210526,0.0005473157894736842,0.0007631578947368422,4.68918
57894.73684210526,0.0005473157894736842,0.0008105263157894738,4.83247
57894.73684210526,0.0005473157894736842,0.0008578947368421053,4.97165
57894.73684210526,0.0005473157894736842,0.0009052631578947369,5.10704
57894.73684210526,0.0005473157894736842,0.0009526315789473685,5.23894
57894.73684210526,0.0005473157894736842,0.001,5.36759
57894.73684210526,0.0005830526315789473,0.0001,1.41073
57894.73684210526,0.0005830526315789473,0.00014736842105263158,2.04964
57894.73684210526,0.0005830526315789473,0.00019473684210526317,2.35475
57894.73684210526,0.0005830526315789473,0.00024210526315789473,2.62485
57894.73684210526,0.0005830526315789473,0.00028947368421052634,2.86973
57894.73684210526,0.0005830526315789473,0.0003368421052631579,3.09532
57894.73684210526,0.0005830526315789473,0.00038421052631578946,3.30564
57894.73684210526,0.0005830526315789473,0.0004315789473684211,3.50333
57894.73684210526,0.0005830526315789473,0.00047894736842105264,3.69044
57894.73684210526,0.0005830526315789473,0.0005263157894736842,3.89437
57894.73684210526,0.0005830526315789473,0.0005736842105263159,4.06575
57894.73684210526,0.0005830526315789473,0.0006210526315789474,4.23022
57894.73684210526,0.0005830526315789473,0.000668421052631579,4.38852
57894.73684210526,0.0005830526315789473,0.0007157894736842105,4.54135
57894.73684210526,0.0005830526315789473,0.0007631578947368422,4.68916
57894.73684210526,0.0005830526315789473,0.0008105263157894738,4.83248
57894.73684210526,0.0005830526315789473,0.0008578947368421053,4.97165
57894.73684210526,0.0005830526315789473,0.0009052631578947369,5.10704
57894.73684210526,0.0005830526315789473,0.0009526315789473685,5.23893
57894.73684210526,0.0005830526315789473,0.001,5.36757
57894.73684210526,0.0006187894736842105,0.0001,1.41077
57894.73684210526,0.0006187894736842105,0.00014736842105263158,2.0496
57894.73684210526,0.0006187894736842105,0.00019473684210526317,2.35475
57894.73684210526,0.0006187894736842105,0.00024210526315789473,2.62484
57894.73684210526,0.0006187894736842105,0.00028947368421052634,2.8697
57894.73684210526,0.0006187894736842105,0.0003368421052631579,3.09533
57894.73684210526,0.0006187894736842105,0.00038421052631578946,3.3056
57894.73684210526,0.0006187894736842105,0.0004315789473684211,3.50332
57894.73684210526,0.0006187894736842105,0.00047894736842105264,3.69049
57894.73684210526,0.0006187894736842105,0.0005263157894736842,3.89435
57894.73684210526,0.0006187894736842105,0.0005736842105263159,4.06575
57894.73684210526,0.0006187894736842105,0.0006210526315789474,4.23023
57894.73684210526,0.0006187894736842105,0.000668421052631579,4.38854
57894.73684210526,0.0006187894736842105,0.0007157894736842105,4.54134
57894.73684210526,0.0006187894736842105,0.0007631578947368422,4.68915
57894.73684210526,0.0006187894736842105,0.0008105263157894738,4.83246
57894.73684210526,0.0006187894736842105,0.0008578947368421053,4.97166
57894.73684210526,0.0006187894736842105,0.0009052631578947369,5.10704
57894.73684210526,0.0006187894736842105,0.0009526315789473685,5.23894
57894.73684210526,0.0006187894736842105,0.001,5.36761
57894.73684210526,0.0006545263157894737,0.0001,1.4107
57894.73684210526,0.0006545263157894737,0.00014736842105263158,2.04965
57894.73684210526,0.0006545263157894737,0.00019473684210526317,2.35477
57894.73684210526,0.0006545263157894737,0.00024210526315789473,2.62483
57894.73684210526,0.0006545263157894737,0.00028947368421052634,2.86973
57894.73684210526,0.0006545263157894737,0.0003368421052631579,3.09536
57894.73684210526,0.0006545263157894737,0.00038421052631578946,3.30565
57894.73684210526,0.0006545263157894737,0.0004315789473684211,3.50331
57894.73684210526,0.0006545263157894737,0.00047894736842105264,3.69043
57894.73684210526,0.0006545263157894737,0.0005263157894736842,3.89437
57894.73684210526,0.0006545263157894737,0.0005736842105263159,4.06577
57894.73684210526,0.0006545263157894737,0.0006210526315789474,4.2302
57894.73684210526,0.0006545263157894737,0.000668421052631579,4.38855
57894.73684210526,0.0006545263157894737,0.0007157894736842105,4.54134
57894.73684210526,0.0006545263157894737,0.0007631578947368422,4.68915
57894.73684210526,0.0006545263157894737,0.0008105263157894738,4.83247
57894.73684210526,0.0006545263157894737,0.0008578947368421053,4.97165
57894.73684210526,0.0006545263157894737,0.0009052631578947369,5.10706
57894.73684210526,0.0006545263157894737,0.0009526315789473685,5.23893
57894.73684210526,0.0006545263157894737,0.001,5.3673
57894.73684210526,0.0006902631578947368,0.0001,1.4108
57894.73684210526,0.0006902631578947368,0.00014736842105263158,2.04959
57894.73684210526,0.0006902631578947368,0.00019473684210526317,2.35475
57894.73684210526,0.0006902631578947368,0.00024210526315789473,2.62486
57894.73684210526,0.0006902631578947368,0.00028947368421052634,2.86974
57894.73684210526,0.0006902631578947368,0.0003368421052631579,3.09534
57894.73684210526,0.0006902631578947368,0.00038421052631578946,3.30563
57894.73684210526,0.0006902631578947368,0.0004315789473684211,3.50332
57894.73684210526,0.0006902631578947368,0.00047894736842105264,3.69046
57894.73684210526,0.0006902631578947368,0.0005263157894736842,3.89434
57894.73684210526,0.0006902631578947368,0.0005736842105263159,4.06576
57894.73684210526,0.0006902631578947368,0.0006210526315789474,4.23023
57894.73684210526,0.0006902631578947368,0.000668421052631579,4.38853
57894.73684210526,0.0006902631578947368,0.0007157894736842105,4.54133
57894.73684210526,0.0006902631578947368,0.0007631578947368422,4.68916
57894.73684210526,0.0006902631578947368,0.0008105263157894738,4.83248
57894.73684210526,0.0006902631578947368,0.0008578947368421053,4.97165
57894.73684210526,0.0006902631578947368,0.0009052631578947369,5.10706
57894.73684210526,0.0006902631578947368,0.0009526315789473685,5.23856
57894.73684210526,0.0006902631578947368,0.001,5.36946
57894.73684210526,0.000726,0.0001,1.41077
57894.73684210526,0.000726,0.00014736842105263158,2.04964
57894.73684210526,0.000726,0.00019473684210526317,2.35475
57894.73684210526,0.000726,0.00024210526315789473,2.62487
57894.73684210526,0.000726,0.00028947368421052634,2.86972
57894.73684210526,0.000726,0.0003368421052631579,3.09537
57894.73684210526,0.000726,0.00038421052631578946,3.30562
57894.73684210526,0.000726,0.0004315789473684211,3.50334
57894.73684210526,0.000726,0.00047894736842105264,3.69046
57894.73684210526,0.000726,0.0005263157894736842,3.89437
57894.73684210526,0.000726,0.0005736842105263159,4.06574
57894.73684210526,0.000726,0.0006210526315789474,4.23023
57894.73684210526,0.000726,0.000668421052631579,4.38854
57894.73684210526,0.000726,0.0007157894736842105,4.54134
57894.73684210526,0.000726,0.0007631578947368422,4.68917
57894.73684210526,0.000726,0.0008105263157894738,4.83249
57894.73684210526,0.000726,0.0008578947368421053,4.97164
57894.73684210526,0.000726,0.0009052631578947369,5.1067
57894.73684210526,0.000726,0.0009526315789473685,5.23974
57894.73684210526,0.000726,0.001,5.31706
67368.42105263157,4.7e-05,0.0001,1.40953
67368.42105263157,4.7e-05,0.00014736842105263158,2.04883
67368.42105263157,4.7e-05,0.00019473684210526317,2.35422
67368.42105263157,4.7e-05,0.00024210526315789473,2.62445
67368.42105263157,4.7e-05,0.00028947368421052634,2.86941
67368.42105263157,4.7e-05,0.0003368421052631579,3.09509
67368.42105263157,4.7e-05,0.00038421052631578946,3.30541
67368.42105263157,4.7e-05,0.0004315789473684211,3.50313
67368.42105263157,4.7e-05,0.00047894736842105264,3.6903
67368.42105263157,4.7e-05,0.0005263157894736842,3.89422
67368.42105263157,4.7e-05,0.0005736842105263159,4.06564
67368.42105263157,4.7e-05,0.0006210526315789474,4.23011
67368.42105263157,4.7e-05,0.000668421052631579,4.38843
67368.42105263157,4.7e-05,0.0007157894736842105,4.54124
67368.42105263157,4.7e-05,0.0007631578947368422,4.68907
67368.42105263157,4.7e-05,0.0008105263157894738,4.83238
67368.42105263157,4.7e-05,0.0008578947368421053,4.97158
67368.42105263157,4.7e-05,0.0009052631578947369,5.10696
67368.42105263157,4.7e-05,0.0009526315789473685,5.23886
67368.42105263157,4.7e-05,0.001,5.36752
67368.42105263157,8.273684210526315e-05,0.0001,1.40957
67368.42105263157,8.273684210526315e-05,0.00014736842105263158,2.04884
67368.42105263157,8.273684210526315e-05,0.00019473684210526317,2.35421
67368.42105263157,8.273684210526315e-05,0.00024210526315789473,2.62445
67368.42105263157,8.273684210526315e-05,0.00028947368421052634,2.86939
67368.42105263157,8.273684210526315e-05,0.0003368421052631579,3.09508
67368.42105263157,8.273684210526315e-05,0.00038421052631578946,3.3054
67368.42105263157,8.273684210526315e-05,0.0004315789473684211,3.50314
67368.42105263157,8.273684210526315e-05,0.00047894736842105264,3.6903
67368.42105263157,8.273684210526315e-05,0.0005263157894736842,3.89422
67368.42105263157,8.273684210526315e-05,0.0005736842105263159,4.06563
67368.42105263157,8.273684210526315e-05,0.0006210526315789474,4.2301
67368.42105263157,8.273684210526315e-05,0.000668421052631579,4.38844
67368.42105263157,8.273684210526315e-05,0.0007157894736842105,4.54124
67368.42105263157,8.273684210526315e-05,0.0007631578947368422,4.68908
67368.42105263157,8.273684210526315e-05,0.0008105263157894738,4.83239
67368.42105263157,8.273684210526315e-05,0.0008578947368421053,4.97157
67368.42105263157,8.273684210526315e-05,0.0009052631578947369,5.10696
67368.42105263157,8.273684210526315e-05,0.0009526315789473685,5.23886
67368.42105263157,8.273684210526315e-05,0.001,5.36752
67368.42105263157,0.0001184736842105263,0.0001,1.40957
67368.42105263157,0.0001184736842105263,0.00014736842105263158,2.04883
67368.42105263157,0.0001184736842105263,0.00019473684210526317,2.35422
67368.42105263157,0.0001184736842105263,0.00024210526315789473,2.62445
67368.42105263157,0.0001184736842105263,0.00028947368421052634,2.8694
67368.42105263157,0.0001184736842105263,0.0003368421052631579,3.09509
67368.42105263157,0.0001184736842105263,0.00038421052631578946,3.3054
67368.42105263157,0.0001184736842105263,0.0004315789473684211,3.50312
67368.42105263157,0.0001184736842105263,0.00047894736842105264,3.69031
67368.42105263157,0.0001184736842105263,0.0005263157894736842,3.89422
67368.42105263157,0.0001184736842105263,0.0005736842105263159,4.06562
67368.42105263157,0.0001184736842105263,0.0006210526315789474,4.23011
67368.42105263157,0.0001184736842105263,0.000668421052631579,4.38843
67368.42105263157,0.0001184736842105263,0.0007157894736842105,4.54125
67368.42105263157,0.0001184736842105263,0.0007631578947368422,4.68908
67368.42105263157,0.0001184736842105263,0.0008105263157894738,4.83239
67368.42105263157,0.0001184736842105263,0.0008578947368421053,4.97157
67368.42105263157,0.0001184736842105263,0.0009052631578947369,5.10696
67368.42105263157,0.0001184736842105263,0.0009526315789473685,5.23886
67368.42105263157,0.0001184736842105263,0.001,5.36752
67368.42105263157,0.00015421052631578948,0.0001,1.40957
67368.42105263157,0.00015421052631578948,0.00014736842105263158,2.04884
67368.42105263157,0.00015421052631578948,0.00019473684210526317,2.35423
67368.42105263157,0.00015421052631578948,0.00024210526315789473,2.62444
67368.42105263157,0.00015421052631578948,0.00028947368421052634,2.86943
67368.42105263157,0.00015421052631578948,0.0003368421052631579,3.09508
67368.42105263157,0.00015421052631578948,0.00038421052631578946,3.30541
67368.42105263157,0.00015421052631578948,0.0004315789473684211,3.50314
67368.42105263157,0.00015421052631578948,0.00047894736842105264,3.6903
67368.42105263157,0.00015421052631578948,0.0005263157894736842,3.89421
67368.42105263157,0.00015421052631578948,0.0005736842105263159,4.06562
67368.42105263157,0.00015421052631578948,0.0006210526315789474,4.2301
67368.42105263157,0.00015421052631578948,0.000668421052631579,4.38842
67368.42105263157,0.00015421052631578948,0.0007157894736842105,4.54124
67368.42105263157,0.00015421052631578948,0.0007631578947368422,4.68907
67368.42105263157,0.00015421052631578948,0.0008105263157894738,4.83238
67368.42105263157,0.00015421052631578948,0.0008578947368421053,4.97157
67368.42105263157,0.00015421052631578948,0.0009052631578947369,5.10696
67368.42105263157,0.00015421052631578948,0.0009526315789473685,5.23886
67368.42105263157,0.00015421052631578948,0.001,5.36752
67368.42105263157,0.00018994736842105263,0.0001,1.40959
67368.42105263157,0.00018994736842105263,0.00014736842105263158,2.04885
67368.42105263157,0.00018994736842105263,0.00019473684210526317,2.3542
67368.42105263157,0.00018994736842105263,0.00024210526315789473,2.62443
67368.42105263157,0.00018994736842105263,0.00028947368421052634,2.86941
67368.42105263157,0.00018994736842105263,0.0003368421052631579,3.09508
67368.42105263157,0.00018994736842105263,0.00038421052631578946,3.3054
67368.42105263157,0.00018994736842105263,0.0004315789473684211,3.50314
67368.42105263157,0.00018994736842105263,0.00047894736842105264,3.69031
67368.42105263157,0.00018994736842105263,0.0005263157894736842,3.89422
67368.42105263157,0.00018994736842105263,0.0005736842105263159,4.06563
67368.42105263157,0.00018994736842105263,0.0006210526315789474,4.23011
67368.42105263157,0.00018994736842105263,0.000668421052631579,4.38843
67368.42105263157,0.00018994736842105263,0.0007157894736842105,4.54125
67368.42105263157,0.00018994736842105263,0.0007631578947368422,4.68908
67368.42105263157,0.00018994736842105263,0.0008105263157894738,4.8324
67368.42105263157,0.00018994736842105263,0.0008578947368421053,4.97156
67368.42105263157,0.00018994736842105263,0.0009052631578947369,5.10696
67368.42105263157,0.00018994736842105263,0.0009526315789473685,5.23887
67368.42105263157,0.00018994736842105263,0.001,5.36751
67368.42105263157,0.00022568421052631578,0.0001,1.40958
67368.42105263157,0.00022568421052631578,0.00014736842105263158,2.04882
67368.42105263157,0.00022568421052631578,0.00019473684210526317,2.35424
67368.42105263157,0.00022568421052631578,0.00024210526315789473,2.62444
67368.42105263157,0.00022568421052631578,0.00028947368421052634,2.86942
67368.42105263157,0.00022568421052631578,0.0003368421052631579,3.09509
67368.42105263157,0.00022568421052631578,0.00038421052631578946,3.30539
67368.42105263157,0.00022568421052631578,0.0004315789473684211,3.50313
67368.42105263157,0.00022568421052631578,0.00047894736842105264,3.69031
67368.42105263157,0.00022568421052631578,0.0005263157894736842,3.89422
67368.42105263157,0.00022568421052631578,0.0005736842105263159,4.06561
67368.42105263157,0.00022568421052631578,0.0006210526315789474,4.23011
67368.42105263157,0.00022568421052631578,0.000668421052631579,4.38842
67368.42105263157,0.00022568421052631578,0.0007157894736842105,4.54124
67368.42105263157,0.00022568421052631578,0.0007631578947368422,4.68907
67368.42105263157,0.00022568421052631578,0.0008105263157894738,4.83239
67368.42105263157,0.00022568421052631578,0.0008578947368421053,4.97157
67368.42105263157,0.00022568421052631578,0.0009052631578947369,5.10696
67368.42105263157,0.00022568421052631578,0.0009526315789473685,5.23886
67368.42105263157,0.00022568421052631578,0.001,5.36751
67368.42105263157,0.00026142105263157896,0.0001,1.40957
67368.42105263157,0.00026142105263157896,0.00014736842105263158,2.04886
67368.42105263157,0.00026142105263157896,0.00019473684210526317,2.35419
67368.42105263157,0.00026142105263157896,0.00024210526315789473,2.62446
67368.42105263157,0.00026142105263157896,0.00028947368421052634,2.86942
67368.42105263157,0.00026142105263157896,0.0003368421052631579,3.09507
67368.42105263157,0.00026142105263157896,0.00038421052631578946,3.30542
67368.42105263157,0.00026142105263157896,0.0004315789473684211,3.50315
67368.42105263157,0.00026142105263157896,0.00047894736842105264,3.69029
67368.42105263157,0.00026142105263157896,0.0005263157894736842,3.89421
67368.42105263157,0.00026142105263157896,0.0005736842105263159,4.06564
67368.42105263157,0.00026142105263157896,0.0006210526315789474,4.2301
67368.42105263157,0.00026142105263157896,0.000668421052631579,4.38844
67368.42105263157,0.00026142105263157896,0.0007157894736842105,4.54125
67368.42105263157,0.00026142105263157896,0.0007631578947368422,4.68907
67368.42105263157,0.00026142105263157896,0.0008105263157894738,4.83238
67368.42105263157,0.00026142105263157896,0.0008578947368421053,4.97156
67368.42105263157,0.00026142105263157896,0.0009052631578947369,5.10696
67368.42105263157,0.00026142105263157896,0.0009526315789473685,5.23886
67368.42105263157,0.00026142105263157896,0.001,5.36753
67368.42105263157,0.0002971578947368421,0.0001,1.40961
67368.42105263157,0.0002971578947368421,0.00014736842105263158,2.04885
67368.42105263157,0.0002971578947368421,0.00019473684210526317,2.35422
67368.42105263157,0.0002971578947368421,0.00024210526315789473,2.62444
67368.42105263157,0.0002971578947368421,0.00028947368421052634,2.8694
67368.42105263157,0.0002971578947368421,0.0003368421052631579,3.09506
67368.42105263157,0.0002971578947368421,0.00038421052631578946,3.30541
67368.42105263157,0.0002971578947368421,0.0004315789473684211,3.50315
67368.42105263157,0.0002971578947368421,0.00047894736842105264,3.69029
67368.42105263157,0.0002971578947368421,0.0005263157894736842,3.89421
67368.42105263157,0.0002971578947368421,0.0005736842105263159,4.06561
67368.42105263157,0.0002971578947368421,0.0006210526315789474,4.23012
67368.42105263157,0.0002971578947368421,0.000668421052631579,4.38843
67368.42105263157,0.0002971578947368421,0.0007157894736842105,4.54124
67368.42105263157,0.0002971578947368421,0.0007631578947368422,4.68907
67368.42105263157,0.0002971578947368421,0.0008105263157894738,4.83238
67368.42105263157,0.0002971578947368421,0.0008578947368421053,4.97157
67368.42105263157,0.0002971578947368421,0.0009052631578947369,5.10696
67368.42105263157,0.0002971578947368421,0.0009526315789473685,5.23885
67368.42105263157,0.0002971578947368421,0.001,5.36752
67368.42105263157,0.00033289473684210526,0.0001,1.40959
67368.42105263157,0.00033289473684210526,0.00014736842105263158,2.04885
67368.42105263157,0.00033289473684210526,0.00019473684210526317,2.35424
67368.42105263157,0.00033289473684210526,0.00024210526315789473,2.62443
67368.42105263157,0.00033289473684210526,0.00028947368421052634,2.8694
67368.42105263157,0.00033289473684210526,0.0003368421052631579,3.09508
67368.42105263157,0.00033289473684210526,0.00038421052631578946,3.30538
67368.42105263157,0.00033289473684210526,0.0004315789473684211,3.50312
67368.42105263157,0.00033289473684210526,0.00047894736842105264,3.6903
67368.42105263157,0.00033289473684210526,0.0005263157894736842,3.89423
67368.42105263157,0.00033289473684210526,0.0005736842105263159,4.06562
67368.42105263157,0.00033289473684210526,0.0006210526315789474,4.23011
67368.42105263157,0.00033289473684210526,0.000668421052631579,4.38844
67368.42105263157,0.00033289473684210526,0.0007157894736842105,4.54124
67368.42105263157,0.00033289473684210526,0.0007631578947368422,4.68907
67368.42105263157,0.00033289473684210526,0.0008105263157894738,4.83238
67368.42105263157,0.00033289473684210526,0.0008578947368421053,4.97156
67368.42105263157,0.00033289473684210526,0.0009052631578947369,5.10696
67368.42105263157,0.00033289473684210526,0.0009526315789473685,5.23886
67368.42105263157,0.00033289473684210526,0.001,5.36751
67368.42105263157,0.0003686315789473684,0.0001,1.40957
67368.42105263157,0.0003686315789473684,0.00014736842105263158,2.04881
67368.42105263157,0.0003686315789473684,0.00019473684210526317,2.35423
67368.42105263157,0.0003686315789473684,0.00024210526315789473,2.62443
67368.42105263157,0.0003686315789473684,0.00028947368421052634,2.86939
67368.42105263157,0.0003686315789473684,0.0003368421052631579,3.09511
67368.42105263157,0.0003686315789473684,0.00038421052631578946,3.30542
67368.42105263157,0.0003686315789473684,0.0004315789473684211,3.50311
67368.42105263157,0.0003686315789473684,0.00047894736842105264,3.6903
67368.42105263157,0.0003686315789473684,0.0005263157894736842,3.89425
67368.42105263157,0.0003686315789473684,0.0005736842105263159,4.06562
67368.42105263157,0.0003686315789473684,0.0006210526315789474,4.23012
67368.42105263157,0.0003686315789473684,0.000668421052631579,4.38844
67368.42105263157,0.0003686315789473684,0.0007157894736842105,4.54124
67368.42105263157,0.0003686315789473684,0.0007631578947368422,4.68907
67368.42105263157,0.0003686315789473684,0.0008105263157894738,4.83239
67368.42105263157,0.0003686315789473684,0.0008578947368421053,4.97157
67368.42105263157,0.0003686315789473684,0.0009052631578947369,5.10697
67368.42105263157,0.0003686315789473684,0.0009526315789473685,5.23886
67368.42105263157,0.0003686315789473684,0.001,5.36751
67368.42105263157,0.00040436842105263156,0.0001,1.40955
67368.42105263157,0.00040436842105263156,0.00014736842105263158,2.04887
67368.42105263157,0.00040436842105263156,0.00019473684210526317,2.35421
67368.42105263157,0.00040436842105263156,0.00024210526315789473,2.62445
67368.42105263157,0.00040436842105263156,0.00028947368421052634,2.86942
67368.42105263157,0.00040436842105263156,0.0003368421052631579,3.0951
67368.42105263157,0.00040436842105263156,0.00038421052631578946,3.3054
67368.42105263157,0.00040436842105263156,0.0004315789473684211,3.50315
67368.42105263157,0.00040436842105263156,0.00047894736842105264,3.69029
67368.42105263157,0.00040436842105263156,0.0005263157894736842,3.89421
67368.42105263157,0.00040436842105263156,0.0005736842105263159,4.06563
67368.42105263157,0.00040436842105263156,0.0006210526315789474,4.23012
67368.42105263157,0.00040436842105263156,0.000668421052631579,4.38843
67368.42105263157,0.00040436842105263156,0.0007157894736842105,4.54125
67368.42105263157,0.00040436842105263156,0.0007631578947368422,4.68907
67368.42105263157,0.00040436842105263156,0.0008105263157894738,4.83239
67368.42105263157,0.00040436842105263156,0.0008578947368421053,4.97156
67368.42105263157,0.00040436842105263156,0.0009052631578947369,5.10697
67368.42105263157,0.00040436842105263156,0.0009526315789473685,5.23886
67368.42105263157,0.00040436842105263156,0.001,5.36751
67368.42105263157,0.0004401052631578947,0.0001,1.40961
67368.42105263157,0.0004401052631578947,0.00014736842105263158,2.04885
67368.42105263157,0.0004401052631578947,0.00019473684210526317,2.35423
67368.42105263157,0.0004401052631578947,0.00024210526315789473,2.62447
67368.42105263157,0.0004401052631578947,0.00028947368421052634,2.86936
67368.42105263157,0.0004401052631578947,0.0003368421052631579,3.09508
67368.42105263157,0.0004401052631578947,0.00038421052631578946,3.30543
67368.42105263157,0.0004401052631578947,0.0004315789473684211,3.50314
67368.42105263157,0.0004401052631578947,0.00047894736842105264,3.6903
67368.42105263157,0.0004401052631578947,0.0005263157894736842,3.8942
67368.42105263157,0.0004401052631578947,0.0005736842105263159,4.06563
67368.42105263157,0.0004401052631578947,0.0006210526315789474,4.23012
67368.42105263157,0.0004401052631578947,0.000668421052631579,4.38845
67368.42105263157,0.0004401052631578947,0.0007157894736842105,4.54123
67368.42105263157,0.0004401052631578947,0.0007631578947368422,4.68906
67368.42105263157,0.0004401052631578947,0.0008105263157894738,4.83239
67368.42105263157,0.0004401052631578947,0.0008578947368421053,4.97156
67368.42105263157,0.0004401052631578947,0.0009052631578947369,5.10697
67368.42105263157,0.0004401052631578947,0.0009526315789473685,5.23886
67368.42105263157,0.0004401052631578947,0.001,5.36753
67368.42105263157,0.0004758421052631579,0.0001,1.40962
67368.42105263157,0.0004758421052631579,0.00014736842105263158,2.04882
67368.42105263157,0.0004758421052631579,0.00019473684210526317,2.3542
67368.42105263157,0.0004758421052631579,0.00024210526315789473,2.62445
67368.42105263157,0.0004758421052631579,0.00028947368421052634,2.86943
67368.42105263157,0.0004758421052631579,0.0003368421052631579,3.09508
67368.42105263157,0.0004758421052631579,0.00038421052631578946,3.30542
67368.42105263157,0.0004758421052631579,0.0004315789473684211,3.50314
67368.42105263157,0.0004758421052631579,0.00047894736842105264,3.6903
67368.42105263157,0.0004758421052631579,0.0005263157894736842,3.89421
67368.42105263157,0.0004758421052631579,0.0005736842105263159,4.06563
67368.42105263157,0.0004758421052631579,0.0006210526315789474,4.2301
67368.42105263157,0.0004758421052631579,0.000668421052631579,4.38843
67368.42105263157,0.0004758421052631579,0.0007157894736842105,4.54125
67368.42105263157,0.0004758421052631579,0.0007631578947368422,4.68907
67368.42105263157,0.0004758421052631579,0.0008105263157894738,4.83239
67368.42105263157,0.0004758421052631579,0.0008578947368421053,4.97157
67368.42105263157,0.0004758421052631579,0.0009052631578947369,5.10696
67368.42105263157,0.0004758421052631579,0.0009526315789473685,5.23886
67368.42105263157,0.0004758421052631579,0.001,5.36752
67368.42105263157,0.0005115789473684211,0.0001,1.40957
67368.42105263157,0.0005115789473684211,0.00014736842105263158,2.04885
67368.42105263157,0.0005115789473684211,0.00019473684210526317,2.3542
67368.42105263157,0.0005115789473684211,0.00024210526315789473,2.62444
67368.42105263157,0.0005115789473684211,0.00028947368421052634,2.86938
67368.42105263157,0.0005115789473684211,0.0003368421052631579,3.09507
67368.42105263157,0.0005115789473684211,0.00038421052631578946,3.30539
67368.42105263157,0.0005115789473684211,0.0004315789473684211,3.50314
67368.42105263157,0.0005115789473684211,0.00047894736842105264,3.6903
67368.42105263157,0.0005115789473684211,0.0005263157894736842,3.89421
67368.42105263157,0.0005115789473684211,0.0005736842105263159,4.06564
67368.42105263157,0.0005115789473684211,0.0006210526315789474,4.23011
67368.42105263157,0.0005115789473684211,0.000668421052631579,4.38844
67368.42105263157,0.0005115789473684211,0.0007157894736842105,4.54124
67368.42105263157,0.0005115789473684211,0.0007631578947368422,4.68906
67368.42105263157,0.0005115789473684211,0.0008105263157894738,4.83239
67368.42105263157,0.0005115789473684211,0.0008578947368421053,4.97156
67368.42105263157,0.0005115789473684211,0.0009052631578947369,5.10697
67368.42105263157,0.0005115789473684211,0.0009526315789473685,5.23886
67368.42105263157,0.0005115789473684211,0.001,5.36752
67368.42105263157,0.0005473157894736842,0.0001,1.40956
67368.42105263157,0.0005473157894736842,0.00014736842105263158,2.04884
67368.42105263157,0.0005473157894736842,0.00019473684210526317,2.3542
67368.42105263157,0.0005473157894736842,0.00024210526315789473,2.62446
67368.42105263157,0.0005473157894736842,0.00028947368421052634,2.86942
67368.42105263157,0.0005473157894736842,0.0003368421052631579,3.09509
67368.42105263157,0.0005473157894736842,0.00038421052631578946,3.30541
67368.42105263157,0.0005473157894736842,0.0004315789473684211,3.50317
67368.42105263157,0.0005473157894736842,0.00047894736842105264,3.69028
67368.42105263157,0.0005473157894736842,0.0005263157894736842,3.89424
67368.42105263157,0.0005473157894736842,0.0005736842105263159,4.06564
67368.42105263157,0.0005473157894736842,0.0006210526315789474,4.23011
67368.42105263157,0.0005473157894736842,0.000668421052631579,4.38844
67368.42105263157,0.0005473157894736842,0.0007157894736842105,4.54125
67368.42105263157,0.0005473157894736842,0.0007631578947368422,4.68907
67368.42105263157,0.0005473157894736842,0.0008105263157894738,4.83239
67368.42105263157,0.0005473157894736842,0.0008578947368421053,4.97157
67368.42105263157,0.0005473157894736842,0.0009052631578947369,5.10697
67368.42105263157,0.0005473157894736842,0.0009526315789473685,5.23887
67368.42105263157,0.0005473157894736842,0.001,5.36752
67368.42105263157,0.0005830526315789473,0.0001,1.40955
67368.42105263157,0.0005830526315789473,0.00014736842105263158,2.04884
67368.42105263157,0.0005830526315789473,0.00019473684210526317,2.35421
67368.42105263157,0.0005830526315789473,0.00024210526315789473,2.62444
67368.42105263157,0.0005830526315789473,0.00028947368421052634,2.86943
67368.42105263157,0.0005830526315789473,0.0003368421052631579,3.09507
67368.42105263157,0.0005830526315789473,0.00038421052631578946,3.30542
67368.42105263157,0.0005830526315789473,0.0004315789473684211,3.50313
67368.42105263157,0.0005830526315789473,0.00047894736842105264,3.6903
67368.42105263157,0.0005830526315789473,0.0005263157894736842,3.89421
67368.42105263157,0.0005830526315789473,0.0005736842105263159,4.06562
67368.42105263157,0.0005830526315789473,0.0006210526315789474,4.23011
67368.42105263157,0.0005830526315789473,0.000668421052631579,4.38843
67368.42105263157,0.0005830526315789473,0.0007157894736842105,4.54123
